event_id,user_id,product_id,event_type,event_date,event_time
E00046698,U008215,P001582,cart,15-06-25,10:58:07
E00061217,U007535,P000164,view,15-06-25,11:16:01
E00035378,U007554,P001481,view,15-06-25,11:27:49
E00014851,U003993,P001503,view,15-06-25,11:36:56
E00058668,U002153,P001479,wishlist,15-06-25,11:37:14
E00063294,U008114,P001446,view,15-06-25,11:42:09
E00029305,U007340,P000246,cart,15-06-25,11:47:17
E00027623,U004964,P000437,view,15-06-25,11:49:57
E00021528,U008769,P001336,wishlist,15-06-25,12:01:00
E00057418,U007192,P001651,cart,15-06-25,12:17:07
E00037936,U009730,P001615,view,15-06-25,12:25:02
E00046903,U009687,P001830,view,15-06-25,12:33:12
E00069830,U000734,P000810,view,15-06-25,13:14:57
E00011051,U004064,P000903,view,15-06-25,13:36:23
E00066494,U008632,P000498,view,15-06-25,13:41:22
E00043651,U000454,P000873,view,15-06-25,13:45:44
E00045338,U001572,P000683,view,15-06-25,13:56:43
E00050766,U001783,P001572,view,15-06-25,14:00:31
E00064411,U001570,P001081,view,15-06-25,14:10:20
E00059580,U008808,P001150,view,15-06-25,14:22:29
E00074724,U002476,P000129,cart,15-06-25,14:25:05
E00036451,U003991,P001694,view,15-06-25,14:28:52
E00018709,U000873,P000034,view,15-06-25,14:45:46
E00058792,U002078,P001314,view,15-06-25,15:00:35
E00075960,U008529,P000494,cart,15-06-25,15:06:07
E00042670,U002912,P000654,wishlist,15-06-25,15:13:36
E00042807,U006297,P001352,wishlist,15-06-25,15:37:50
E00036457,U004901,P001255,view,15-06-25,15:42:44
E00006522,U005048,P001361,view,15-06-25,15:58:09
E00018496,U001366,P001371,view,15-06-25,16:07:34
E00018719,U007127,P001031,view,15-06-25,16:15:03
E00040293,U009563,P000407,view,15-06-25,16:28:34
E00056989,U006774,P001473,view,15-06-25,16:40:57
E00056418,U009052,P001203,view,15-06-25,16:43:20
E00004473,U003159,P001243,view,15-06-25,16:55:59
E00031314,U005428,P000099,cart,15-06-25,17:02:58
E00077251,U001745,P000269,view,15-06-25,17:13:38
E00051004,U007411,P001340,view,15-06-25,17:25:49
E00042975,U002484,P000927,view,15-06-25,17:30:33
E00061861,U004527,P000272,view,15-06-25,17:30:51
E00051698,U008895,P001495,purchase,15-06-25,17:39:00
E00054130,U006299,P000480,view,15-06-25,17:51:37
E00023343,U002939,P001879,cart,15-06-25,17:51:52
E00034801,U002380,P000142,view,15-06-25,18:39:51
E00029636,U008831,P001785,view,15-06-25,18:54:52
E00004791,U001194,P001023,cart,15-06-25,18:57:04
E00056432,U009101,P000558,view,15-06-25,19:00:36
E00063104,U009219,P001740,view,15-06-25,19:19:35
E00043930,U004293,P000169,view,15-06-25,19:49:41
E00024843,U008119,P001886,wishlist,15-06-25,20:16:17
E00032750,U004174,P000116,view,15-06-25,20:21:53
E00066505,U003937,P001516,view,15-06-25,20:26:19
E00036961,U009787,P001010,view,15-06-25,20:26:49
E00002269,U002129,P000674,view,15-06-25,20:43:34
E00028489,U001033,P001438,cart,15-06-25,20:49:58
E00011116,U001530,P000749,view,15-06-25,20:52:14
E00026536,U005172,P001117,purchase,15-06-25,20:55:57
E00067449,U004199,P000369,view,15-06-25,21:01:02
E00015014,U001426,P001657,wishlist,15-06-25,21:23:35
E00022736,U007356,P001491,view,15-06-25,21:25:10
E00029154,U003126,P000610,view,15-06-25,21:27:20
E00014698,U000095,P000115,view,15-06-25,21:29:44
E00067958,U000060,P001558,view,15-06-25,21:33:52
E00062373,U006602,P000427,view,15-06-25,21:46:07
E00044560,U000160,P001809,view,15-06-25,21:59:46
E00059258,U007351,P000286,view,15-06-25,22:17:15
E00038874,U008008,P000800,view,15-06-25,22:27:39
E00004587,U005038,P001523,view,15-06-25,22:50:11
E00079369,U009224,P001439,purchase,15-06-25,23:05:00
E00037225,U002495,P001128,view,15-06-25,23:23:53
E00042612,U005469,P001980,view,15-06-25,23:41:33
E00051886,U001822,P001755,view,16-06-25,00:13:53
E00036753,U001541,P001748,view,16-06-25,00:45:11
E00002519,U004341,P000867,wishlist,16-06-25,01:10:27
E00066879,U003148,P000185,view,16-06-25,01:32:56
E00019955,U003159,P000769,view,16-06-25,01:35:47
E00074299,U001990,P000330,view,16-06-25,01:36:14
E00065887,U008705,P001789,view,16-06-25,01:48:03
E00029011,U002103,P000478,view,16-06-25,02:02:12
E00038019,U000511,P001529,view,16-06-25,02:09:46
E00012469,U000880,P001597,view,16-06-25,02:15:42
E00071892,U005195,P001092,view,16-06-25,02:16:13
E00041176,U008480,P000110,view,16-06-25,03:04:54
E00017001,U005415,P000164,view,16-06-25,03:18:14
E00057086,U000487,P001477,view,16-06-25,03:26:44
E00026190,U007398,P001087,cart,16-06-25,03:48:29
E00035066,U002355,P001728,view,16-06-25,04:00:24
E00012372,U007763,P000791,view,16-06-25,04:03:01
E00059591,U001760,P000887,view,16-06-25,04:32:40
E00026056,U000855,P001416,view,16-06-25,04:49:35
E00020207,U008536,P001960,view,16-06-25,05:17:11
E00047140,U009369,P001806,view,16-06-25,05:32:13
E00037764,U009247,P000142,view,16-06-25,05:37:50
E00066597,U007358,P001201,view,16-06-25,05:55:32
E00043020,U008146,P000232,view,16-06-25,06:28:46
E00028400,U000722,P001540,view,16-06-25,06:37:17
E00023274,U007640,P000306,view,16-06-25,06:48:43
E00077209,U008897,P001912,cart,16-06-25,06:49:15
E00016897,U003483,P001258,cart,16-06-25,07:00:40
E00067026,U001499,P000270,view,16-06-25,07:05:26
E00024254,U007354,P001707,view,16-06-25,07:13:04
E00044709,U008392,P001546,view,16-06-25,07:22:17
E00028842,U005613,P001175,view,16-06-25,07:35:02
E00002327,U003871,P000340,view,16-06-25,07:39:33
E00014193,U008359,P001170,view,16-06-25,08:14:33
E00046004,U004596,P001786,view,16-06-25,08:16:13
E00076967,U001631,P000241,purchase,16-06-25,08:36:30
E00075783,U004102,P001603,view,16-06-25,08:37:04
E00068129,U001718,P001548,cart,16-06-25,08:38:08
E00043283,U004231,P001285,view,16-06-25,08:54:39
E00054970,U002964,P001811,wishlist,16-06-25,08:56:55
E00040858,U005799,P001456,wishlist,16-06-25,09:06:20
E00012526,U007903,P001737,cart,16-06-25,09:08:12
E00006403,U007553,P000722,view,16-06-25,09:08:12
E00012089,U003678,P001636,cart,16-06-25,09:14:08
E00065911,U004690,P001745,view,16-06-25,09:17:10
E00050390,U008885,P000595,cart,16-06-25,09:26:43
E00065495,U002854,P000184,view,16-06-25,09:35:50
E00009806,U004505,P001273,view,16-06-25,09:46:15
E00012407,U002037,P000915,view,16-06-25,10:01:36
E00072507,U002601,P001431,wishlist,16-06-25,10:22:58
E00010969,U006199,P001781,cart,16-06-25,10:24:13
E00064316,U002664,P000109,view,16-06-25,10:27:25
E00042466,U008614,P001837,cart,16-06-25,10:45:50
E00034697,U005156,P001421,view,16-06-25,10:55:43
E00048729,U001614,P000762,wishlist,16-06-25,11:15:39
E00068853,U005992,P001775,cart,16-06-25,11:43:35
E00017190,U002552,P000300,view,16-06-25,11:59:44
E00035330,U006683,P001823,cart,16-06-25,12:01:48
E00074962,U006646,P001312,wishlist,16-06-25,12:38:51
E00042723,U001394,P000335,view,16-06-25,12:40:56
E00068686,U007031,P001976,view,16-06-25,12:47:35
E00054892,U001005,P001751,cart,16-06-25,12:54:41
E00031461,U004760,P001724,view,16-06-25,12:55:19
E00067400,U005416,P000740,view,16-06-25,13:12:06
E00051622,U002055,P000286,view,16-06-25,13:13:40
E00073443,U002834,P001253,wishlist,16-06-25,13:25:03
E00029073,U001048,P001365,view,16-06-25,13:25:46
E00075439,U004711,P001109,wishlist,16-06-25,13:30:02
E00077628,U004901,P001467,purchase,16-06-25,13:33:04
E00068609,U002079,P001107,view,16-06-25,13:36:10
E00012700,U002584,P000576,view,16-06-25,13:42:30
E00004199,U000049,P000326,cart,16-06-25,13:46:38
E00034468,U003240,P000642,view,16-06-25,14:08:22
E00077143,U000255,P001147,view,16-06-25,14:09:10
E00049367,U009746,P000801,wishlist,16-06-25,14:12:16
E00042974,U009355,P001019,view,16-06-25,14:16:18
E00063349,U005640,P000638,view,16-06-25,14:24:03
E00074872,U001933,P001230,wishlist,16-06-25,14:34:20
E00030590,U007689,P000326,view,16-06-25,14:43:17
E00079803,U003669,P001624,view,16-06-25,14:59:22
E00068265,U004026,P001147,view,16-06-25,15:02:10
E00052006,U009857,P000947,view,16-06-25,15:15:18
E00050185,U005047,P001481,view,16-06-25,15:27:29
E00077679,U007913,P001152,view,16-06-25,15:28:45
E00053898,U001925,P001328,view,16-06-25,15:39:14
E00076221,U001800,P001422,view,16-06-25,15:54:02
E00003999,U008658,P000595,view,16-06-25,15:57:32
E00034223,U008279,P001255,cart,16-06-25,16:02:07
E00047080,U008807,P001859,view,16-06-25,16:03:33
E00009760,U006395,P000856,view,16-06-25,16:24:50
E00022339,U003990,P001885,purchase,16-06-25,16:35:45
E00050551,U004372,P001605,view,16-06-25,17:40:10
E00050910,U008745,P000564,view,16-06-25,17:43:25
E00069539,U006699,P000683,view,16-06-25,18:08:12
E00076860,U001754,P001400,view,16-06-25,19:00:45
E00039939,U002660,P000299,view,16-06-25,19:04:06
E00025901,U005598,P000071,view,16-06-25,19:30:03
E00020031,U001743,P001104,view,16-06-25,19:43:31
E00076451,U000389,P000445,wishlist,16-06-25,20:10:05
E00055487,U005852,P001314,cart,16-06-25,20:11:27
E00000759,U008814,P001466,view,16-06-25,20:31:54
E00011130,U005933,P001328,cart,16-06-25,20:48:42
E00046379,U004955,P000737,view,16-06-25,20:48:53
E00050176,U001284,P000054,view,16-06-25,21:15:36
E00023966,U004439,P000782,view,16-06-25,21:16:57
E00019594,U002719,P000181,view,16-06-25,21:18:25
E00021073,U003509,P000134,view,16-06-25,21:24:47
E00070238,U001476,P000854,cart,16-06-25,21:31:53
E00024972,U007121,P001488,view,16-06-25,21:38:49
E00030193,U002723,P000813,view,16-06-25,21:50:30
E00014351,U003781,P001188,cart,16-06-25,21:58:43
E00032394,U002797,P001021,view,16-06-25,22:24:02
E00014898,U004318,P000811,view,16-06-25,22:28:43
E00061073,U005294,P000257,view,16-06-25,22:41:24
E00026355,U007608,P000520,view,16-06-25,22:47:28
E00043163,U009020,P000405,purchase,16-06-25,22:54:30
E00061100,U005854,P000384,view,16-06-25,23:04:08
E00034568,U005601,P000614,view,16-06-25,23:20:48
E00067039,U004258,P000942,view,16-06-25,23:23:29
E00029155,U008973,P001002,view,16-06-25,23:31:46
E00038366,U007673,P001790,view,16-06-25,23:40:39
E00047187,U003270,P001180,view,17-06-25,00:00:01
E00038286,U006962,P001462,cart,17-06-25,00:06:00
E00056143,U006506,P001145,view,17-06-25,00:44:58
E00007938,U004980,P001081,purchase,17-06-25,00:58:02
E00009437,U003996,P001761,view,17-06-25,01:03:22
E00031410,U006757,P001951,view,17-06-25,01:41:40
E00003598,U002214,P001573,cart,17-06-25,02:00:29
E00075731,U008361,P001892,view,17-06-25,02:01:46
E00006900,U005649,P001528,view,17-06-25,02:33:19
E00063162,U006322,P000427,view,17-06-25,02:52:28
E00037781,U007495,P001397,view,17-06-25,02:59:31
E00030732,U009870,P000287,view,17-06-25,03:05:06
E00049220,U008572,P000673,view,17-06-25,03:06:44
E00079598,U000122,P001852,view,17-06-25,03:08:06
E00036120,U003443,P001580,view,17-06-25,03:18:27
E00057116,U000156,P000702,view,17-06-25,03:18:42
E00046784,U002794,P000913,cart,17-06-25,03:24:29
E00061786,U009947,P001265,view,17-06-25,03:26:57
E00061791,U006581,P001172,view,17-06-25,03:32:35
E00005645,U006636,P000195,view,17-06-25,03:58:19
E00076285,U008416,P000679,view,17-06-25,04:08:12
E00068337,U001488,P000813,view,17-06-25,05:02:32
E00059703,U000560,P000012,view,17-06-25,05:24:23
E00038945,U001730,P000125,view,17-06-25,05:25:07
E00060129,U004348,P001332,cart,17-06-25,05:29:59
E00079152,U003845,P000080,cart,17-06-25,05:38:57
E00079465,U008825,P001175,purchase,17-06-25,06:15:12
E00077150,U000736,P000638,view,17-06-25,06:20:42
E00004767,U004764,P001401,cart,17-06-25,06:32:56
E00042487,U007283,P001238,view,17-06-25,06:34:24
E00043646,U006890,P000356,view,17-06-25,06:46:58
E00055683,U001207,P000675,view,17-06-25,06:47:43
E00047011,U002652,P001425,view,17-06-25,06:58:22
E00031043,U000876,P001541,view,17-06-25,07:16:39
E00046802,U001184,P001297,view,17-06-25,07:30:34
E00030503,U008873,P000056,wishlist,17-06-25,07:53:58
E00032853,U008941,P001322,view,17-06-25,08:13:35
E00021974,U006225,P000397,wishlist,17-06-25,08:53:40
E00061336,U001422,P001759,view,17-06-25,08:55:07
E00053349,U002453,P000111,view,17-06-25,09:36:37
E00029067,U002693,P001830,view,17-06-25,09:49:19
E00060436,U001069,P000070,view,17-06-25,10:13:20
E00048285,U000476,P000048,view,17-06-25,10:33:05
E00037403,U007629,P001410,cart,17-06-25,10:40:08
E00043867,U000985,P001085,view,17-06-25,10:40:56
E00039420,U007281,P000466,view,17-06-25,10:55:56
E00071447,U003491,P001524,view,17-06-25,11:02:00
E00046316,U006053,P000442,view,17-06-25,11:10:12
E00002295,U002082,P001825,cart,17-06-25,11:28:07
E00065422,U005143,P001527,view,17-06-25,11:29:04
E00065375,U004879,P000884,view,17-06-25,11:31:38
E00008444,U001526,P000430,view,17-06-25,12:12:27
E00000062,U006466,P000640,view,17-06-25,12:18:18
E00054452,U003512,P001028,purchase,17-06-25,12:31:29
E00002524,U008505,P001681,view,17-06-25,12:37:29
E00030071,U006941,P000347,view,17-06-25,12:40:47
E00065125,U002942,P001658,view,17-06-25,12:47:41
E00030652,U002267,P000621,view,17-06-25,12:56:52
E00045068,U007043,P001375,view,17-06-25,12:57:54
E00050125,U005804,P001226,view,17-06-25,12:59:26
E00034332,U001808,P001363,view,17-06-25,13:05:12
E00043986,U009758,P001937,view,17-06-25,13:07:49
E00011573,U008757,P000643,view,17-06-25,13:08:20
E00002369,U002529,P000224,wishlist,17-06-25,13:36:11
E00063575,U006862,P001636,purchase,17-06-25,13:57:34
E00035762,U001057,P001115,wishlist,17-06-25,13:58:02
E00039744,U000917,P000796,view,17-06-25,14:11:44
E00058627,U007786,P001535,wishlist,17-06-25,14:31:47
E00043513,U006558,P001399,view,17-06-25,14:31:59
E00052306,U007076,P000546,cart,17-06-25,14:35:41
E00079570,U008869,P000464,view,17-06-25,15:07:00
E00027057,U005344,P000788,view,17-06-25,15:24:16
E00014164,U006595,P000513,cart,17-06-25,16:31:56
E00054730,U008000,P001973,purchase,17-06-25,16:53:36
E00030410,U006860,P000637,view,17-06-25,17:11:48
E00059907,U004158,P001439,view,17-06-25,17:21:44
E00011925,U002932,P000146,cart,17-06-25,17:37:47
E00053204,U007630,P001270,view,17-06-25,17:38:47
E00039207,U006162,P000725,cart,17-06-25,17:43:54
E00059024,U006967,P000578,purchase,17-06-25,17:50:37
E00008223,U005722,P000954,cart,17-06-25,17:55:00
E00039505,U006081,P001660,view,17-06-25,17:55:49
E00075664,U006287,P001930,view,17-06-25,18:06:46
E00043560,U009384,P000585,view,17-06-25,18:15:53
E00041887,U008364,P001195,view,17-06-25,18:20:05
E00020792,U000643,P001798,view,17-06-25,18:45:07
E00023091,U007352,P001203,view,17-06-25,18:49:57
E00043779,U004471,P000481,view,17-06-25,19:32:44
E00026602,U003199,P001000,view,17-06-25,19:42:59
E00003369,U007016,P000574,cart,17-06-25,20:23:55
E00022217,U006364,P001420,view,17-06-25,20:27:18
E00014071,U006714,P000436,view,17-06-25,20:33:18
E00049205,U009916,P001998,view,17-06-25,20:57:01
E00002061,U007839,P000113,view,17-06-25,21:41:15
E00070338,U008629,P001064,view,17-06-25,21:49:38
E00068040,U009828,P001737,cart,17-06-25,22:05:14
E00064163,U000724,P001559,view,17-06-25,22:13:18
E00026171,U002209,P001371,view,17-06-25,22:48:54
E00012982,U000066,P000284,view,17-06-25,22:52:01
E00038767,U004163,P001685,cart,17-06-25,23:29:15
E00041229,U009268,P001400,view,17-06-25,23:39:48
E00044882,U008020,P001846,view,17-06-25,23:44:34
E00076264,U009729,P001561,view,18-06-25,00:05:12
E00070515,U009016,P001341,view,18-06-25,00:34:41
E00065400,U002991,P001480,wishlist,18-06-25,00:38:23
E00060367,U007134,P000144,view,18-06-25,00:41:26
E00004776,U004403,P000266,view,18-06-25,00:49:32
E00013375,U004825,P001297,cart,18-06-25,01:09:21
E00062779,U000291,P000561,view,18-06-25,01:18:31
E00027710,U005525,P001932,view,18-06-25,01:22:40
E00030812,U001478,P000974,purchase,18-06-25,01:40:20
E00048128,U002528,P000056,view,18-06-25,01:54:38
E00061970,U001561,P001809,view,18-06-25,01:57:09
E00071708,U003138,P000444,cart,18-06-25,02:08:58
E00069403,U004062,P001367,view,18-06-25,02:11:08
E00065018,U008392,P000695,view,18-06-25,02:23:13
E00038136,U005694,P000124,view,18-06-25,02:23:17
E00014241,U009869,P001282,purchase,18-06-25,02:48:31
E00003314,U005233,P001272,purchase,18-06-25,02:51:31
E00034542,U006686,P001059,view,18-06-25,02:55:34
E00036551,U002195,P001402,view,18-06-25,02:56:03
E00063728,U000230,P001861,view,18-06-25,03:12:39
E00063287,U006370,P001034,cart,18-06-25,03:28:08
E00038659,U009494,P001675,view,18-06-25,03:35:25
E00034252,U002739,P001969,cart,18-06-25,03:37:38
E00019735,U002047,P001707,view,18-06-25,03:40:50
E00025922,U008302,P000802,cart,18-06-25,03:54:29
E00048224,U002301,P001806,view,18-06-25,04:11:56
E00055887,U006636,P001757,view,18-06-25,04:17:49
E00051700,U009839,P000053,view,18-06-25,04:18:54
E00018255,U004711,P001016,view,18-06-25,04:22:10
E00028278,U002603,P000819,cart,18-06-25,04:26:42
E00017381,U001382,P001209,view,18-06-25,04:54:14
E00036795,U009909,P001272,wishlist,18-06-25,05:02:49
E00061290,U008525,P001984,view,18-06-25,05:07:09
E00039220,U000296,P001755,view,18-06-25,05:14:34
E00068689,U003973,P000326,view,18-06-25,05:19:13
E00065693,U001004,P000912,view,18-06-25,05:34:29
E00005398,U007912,P000992,view,18-06-25,06:03:07
E00051943,U003327,P000075,cart,18-06-25,06:18:50
E00023672,U009685,P001787,cart,18-06-25,06:29:34
E00049497,U004938,P000381,view,18-06-25,06:33:06
E00057939,U005287,P000444,view,18-06-25,06:43:09
E00046093,U007801,P000803,wishlist,18-06-25,06:44:06
E00012099,U005438,P001132,view,18-06-25,07:04:16
E00033430,U005893,P001128,view,18-06-25,07:07:57
E00065930,U006196,P000498,cart,18-06-25,07:19:05
E00001685,U006481,P000873,view,18-06-25,07:30:32
E00017480,U000994,P001119,cart,18-06-25,08:27:00
E00061385,U003189,P001758,view,18-06-25,08:28:05
E00032432,U007487,P001921,view,18-06-25,08:51:57
E00071070,U001566,P000449,view,18-06-25,08:58:20
E00049947,U008060,P000184,view,18-06-25,09:07:34
E00054484,U002791,P000994,view,18-06-25,09:34:50
E00019146,U009357,P001962,view,18-06-25,09:40:46
E00078760,U002963,P001256,view,18-06-25,09:42:15
E00010333,U000367,P000941,view,18-06-25,10:00:05
E00029377,U005978,P001524,view,18-06-25,10:07:29
E00023490,U000424,P001332,view,18-06-25,10:13:42
E00004480,U004842,P001330,view,18-06-25,10:14:37
E00059009,U005013,P000087,cart,18-06-25,10:22:01
E00075818,U001158,P000641,wishlist,18-06-25,10:29:15
E00039323,U002326,P001158,cart,18-06-25,10:40:08
E00009142,U000402,P000994,view,18-06-25,10:51:08
E00061481,U006768,P001194,view,18-06-25,11:04:35
E00063949,U006725,P001303,view,18-06-25,11:28:31
E00014385,U001172,P000601,view,18-06-25,11:29:11
E00067156,U009471,P001872,view,18-06-25,11:37:05
E00003983,U008323,P000899,view,18-06-25,11:49:00
E00062876,U000342,P001952,view,18-06-25,12:26:35
E00059319,U009022,P001464,purchase,18-06-25,12:28:40
E00063727,U006515,P000582,view,18-06-25,12:31:57
E00001230,U009239,P000514,view,18-06-25,12:36:35
E00054969,U007776,P001088,purchase,18-06-25,12:53:03
E00031238,U003539,P001273,view,18-06-25,13:30:04
E00035236,U005484,P000982,view,18-06-25,13:40:17
E00052362,U008619,P000994,view,18-06-25,13:50:28
E00061486,U004880,P000342,view,18-06-25,13:54:08
E00002134,U005639,P001212,view,18-06-25,13:58:15
E00012331,U008495,P001577,view,18-06-25,14:06:31
E00074326,U002909,P001696,view,18-06-25,14:14:27
E00066465,U009395,P001191,view,18-06-25,14:16:17
E00043587,U003108,P000884,view,18-06-25,14:47:59
E00016932,U003762,P000031,view,18-06-25,15:11:33
E00018390,U002357,P000467,view,18-06-25,15:41:33
E00031066,U004193,P001130,view,18-06-25,15:59:39
E00024019,U000367,P001867,wishlist,18-06-25,16:08:16
E00041534,U006357,P001617,purchase,18-06-25,16:15:54
E00006563,U004869,P000718,cart,18-06-25,16:31:26
E00053884,U008419,P000814,view,18-06-25,17:06:18
E00025608,U008616,P001359,wishlist,18-06-25,17:08:15
E00006116,U008997,P001575,purchase,18-06-25,17:10:25
