review_id,order_id,product_id,user_id,rating,review_text,review_date,review_time
R00032822,O00015064,P000350,U008529,4.00,Decent product for the price.,23-09-2025,22:59:49
R00032696,O00015009,P000894,U001734,5.00,"Not as expected, quality is poor.",24-01-2024,02:30:30
R00008484,O00003881,P000132,U002740,3.00,Item arrived damaged.,17-12-2024,15:55:29
R00034015,O00015614,P001173,U008063,4.00,Highly recommend this brand.,14-11-2025,07:51:22
R00021053,O00009725,P000517,U008807,2.00,Color was different from images.,29-07-2025,10:05:37
R00008613,O00003942,P000669,U002866,5.00,"Excellent product, will buy again.",14-02-2024,23:15:21
R00019602,O00009065,P000257,U008459,3.00,Item arrived damaged.,14-07-2024,22:06:15
R00008224,O00003761,P000736,U000320,2.00,"Excellent product, will buy again.",15-01-2025,03:08:18
R00019411,O00008977,P000144,U002773,2.00,Customer service was helpful.,14-07-2024,13:00:38
R00042674,O00019606,P001773,U006567,2.00,Color was different from images.,02-04-2024,13:26:21
R00005519,O00002516,P000789,U006632,4.00,Value for money.,01-09-2024,09:49:46
R00005300,O00002413,P000851,U006424,5.00,Color was different from images.,24-09-2025,16:06:25
R00020279,O00009371,P001620,U006986,4.00,Value for money.,18-02-2025,14:17:17
R00017897,O00008271,P000801,U009321,3.00,Customer service was helpful.,20-02-2025,15:13:19
R00007955,O00003639,P001741,U009901,5.00,Value for money.,02-10-2024,04:53:59
R00020736,O00009587,P001156,U006067,4.00,Value for money.,11-03-2025,04:44:30
R00041182,O00018890,P001544,U009125,3.00,Works perfectly!,16-08-2024,15:50:19
R00012677,O00005821,P000709,U008737,5.00,Customer service was helpful.,23-02-2025,10:26:35
R00010477,O00004822,P001845,U007268,2.00,Works perfectly!,14-06-2025,18:13:46
R00019345,O00008947,P001640,U007835,5.00,Fast shipping and good packaging.,17-10-2025,08:13:38
R00041765,O00019163,P001344,U002313,3.00,Highly recommend this brand.,11-03-2025,05:23:14
R00017177,O00007932,P001745,U000524,3.00,Color was different from images.,04-05-2025,23:01:38
R00024766,O00011422,P000446,U001637,5.00,Value for money.,16-07-2025,05:27:43
R00043367,O00019934,P001044,U000458,3.00,"Not as expected, quality is poor.",23-09-2025,18:25:59
R00017085,O00007892,P000690,U000782,3.00,"Excellent product, will buy again.",22-02-2024,08:43:16
R00003338,O00001512,P000448,U003655,4.00,Customer service was helpful.,14-02-2024,09:42:51
R00026301,O00012117,P000502,U007319,4.00,Decent product for the price.,28-06-2024,06:19:28
R00005603,O00002552,P000311,U008752,3.00,Works perfectly!,24-02-2024,15:03:29
R00039008,O00017874,P001374,U005671,3.00,Fast shipping and good packaging.,05-03-2024,05:59:07
R00034938,O00016039,P000809,U008449,3.00,Value for money.,27-04-2025,02:31:56
R00018516,O00008548,P001294,U009499,2.00,Highly recommend this brand.,23-10-2024,22:09:28
R00041995,O00019270,P000485,U002996,4.00,Value for money.,14-10-2025,12:38:52
R00013782,O00006347,P000783,U008742,3.00,Highly recommend this brand.,15-11-2024,18:31:06
R00037213,O00017081,P001675,U006597,3.00,Value for money.,31-03-2024,14:46:58
R00037253,O00017100,P001951,U006635,5.00,"Excellent product, will buy again.",09-09-2024,19:31:36
R00041937,O00019246,P001912,U008519,2.00,Color was different from images.,10-02-2024,13:31:13
R00006570,O00002977,P000422,U008345,4.00,Color was different from images.,16-10-2024,23:11:24
R00006803,O00003079,P001462,U007386,2.00,Highly recommend this brand.,20-10-2024,16:46:20
R00017038,O00007870,P000423,U006135,5.00,Works perfectly!,29-03-2025,17:24:48
R00039233,O00017990,P001766,U001727,4.00,Item arrived damaged.,02-04-2024,03:10:27
R00024237,O00011185,P000778,U008512,5.00,Customer service was helpful.,19-05-2024,21:22:11
R00038129,O00017486,P000411,U005330,4.00,"Excellent product, will buy again.",31-03-2025,12:05:35
R00015866,O00007322,P001212,U003052,5.00,Works perfectly!,21-03-2025,13:28:09
R00025839,O00011909,P000600,U001384,5.00,Customer service was helpful.,25-01-2025,11:58:44
R00000933,O00000417,P001556,U004032,4.00,Highly recommend this brand.,13-02-2025,23:01:46
R00005079,O00002315,P000129,U002584,4.00,Fast shipping and good packaging.,04-02-2024,02:08:14
R00014917,O00006870,P000358,U005082,3.00,"Excellent product, will buy again.",16-01-2024,11:19:30
R00020122,O00009299,P000661,U000744,1.00,Fast shipping and good packaging.,27-04-2025,12:45:20
R00037659,O00017282,P001318,U003407,3.00,Highly recommend this brand.,05-05-2024,13:28:54
R00026138,O00012040,P000236,U009260,5.00,Works perfectly!,22-03-2025,08:20:54
R00032412,O00014889,P000928,U004410,2.00,Fast shipping and good packaging.,14-10-2024,07:06:02
R00037274,O00017109,P000914,U000004,3.00,Highly recommend this brand.,23-04-2025,02:41:09
R00024069,O00011107,P000941,U005815,3.00,Item arrived damaged.,14-05-2025,22:14:52
R00039242,O00017994,P000131,U005443,2.00,Works perfectly!,29-10-2024,09:18:52
R00003437,O00001556,P000253,U007137,4.00,"Excellent product, will buy again.",06-07-2024,16:44:53
R00024690,O00011388,P000945,U006255,4.00,Decent product for the price.,06-10-2024,04:51:20
R00009973,O00004574,P000491,U001758,4.00,Decent product for the price.,29-03-2024,19:10:32
R00027824,O00012797,P001311,U008265,5.00,Fast shipping and good packaging.,25-02-2025,12:57:47
R00039311,O00018027,P001256,U003214,3.00,"Excellent product, will buy again.",27-03-2025,21:36:52
R00007434,O00003386,P001433,U001806,3.00,Color was different from images.,12-08-2024,04:07:53
R00040382,O00018511,P001950,U007738,4.00,Decent product for the price.,24-05-2024,06:20:44
R00030887,O00014186,P000621,U004613,4.00,Value for money.,19-03-2025,06:51:06
R00039314,O00018027,P000402,U003214,1.00,Customer service was helpful.,16-06-2024,08:27:36
R00032163,O00014769,P000488,U007878,3.00,Item arrived damaged.,25-09-2025,15:20:02
R00024990,O00011535,P000815,U007987,5.00,Decent product for the price.,13-03-2024,21:35:12
R00037231,O00017090,P000556,U006093,2.00,"Not as expected, quality is poor.",19-03-2025,00:32:15
R00004182,O00001909,P001871,U008628,4.00,Highly recommend this brand.,16-11-2024,05:14:11
R00025487,O00011762,P001950,U007632,3.00,"Excellent product, will buy again.",11-05-2025,19:43:43
R00022624,O00010445,P000362,U008086,5.00,Item arrived damaged.,11-08-2024,11:52:18
R00041215,O00018906,P000764,U002546,4.00,Customer service was helpful.,14-11-2024,21:38:29
R00016810,O00007764,P000522,U007102,5.00,Color was different from images.,08-03-2024,21:29:28
R00037872,O00017373,P000737,U002204,5.00,Highly recommend this brand.,15-01-2025,03:47:03
R00012416,O00005704,P000342,U008489,4.00,Value for money.,29-05-2024,08:21:55
R00029827,O00013708,P000375,U002730,3.00,Customer service was helpful.,05-06-2024,18:15:15
R00020527,O00009490,P000888,U009375,4.00,Item arrived damaged.,12-10-2024,11:48:00
R00039532,O00018125,P000793,U009550,4.00,Value for money.,15-11-2024,17:03:29
R00027411,O00012609,P000157,U001843,5.00,Highly recommend this brand.,09-05-2025,23:02:26
R00013649,O00006283,P001308,U009352,4.00,Customer service was helpful.,20-06-2025,06:28:09
R00019012,O00008773,P000413,U003689,5.00,"Not as expected, quality is poor.",07-04-2025,21:16:46
R00022753,O00010507,P001176,U003586,3.00,Customer service was helpful.,28-06-2025,20:39:46
R00002472,O00001139,P001044,U007628,3.00,"Not as expected, quality is poor.",13-11-2024,12:44:21
R00015190,O00006998,P000707,U005877,4.00,Color was different from images.,12-06-2024,02:40:20
R00033708,O00015482,P001106,U005792,4.00,Fast shipping and good packaging.,04-05-2024,21:34:14
R00010914,O00005021,P001644,U007133,5.00,Highly recommend this brand.,10-02-2024,08:26:35
R00015583,O00007194,P000089,U000164,4.00,Customer service was helpful.,01-10-2024,07:03:28
R00032468,O00014910,P000872,U003275,1.00,Decent product for the price.,26-10-2024,23:50:01
R00029782,O00013690,P000369,U008303,4.00,"Excellent product, will buy again.",05-04-2024,11:33:42
R00001668,O00000761,P001400,U002209,5.00,"Excellent product, will buy again.",15-05-2025,22:10:24
R00004798,O00002182,P000692,U002679,4.00,Item arrived damaged.,24-05-2025,15:43:17
R00018199,O00008413,P000133,U006731,4.00,Highly recommend this brand.,04-01-2025,23:34:42
R00043010,O00019777,P000369,U001257,4.00,Value for money.,30-08-2025,04:42:18
R00015075,O00006947,P001142,U001277,5.00,"Excellent product, will buy again.",13-02-2025,05:55:39
R00014906,O00006865,P000863,U001072,5.00,Value for money.,09-09-2024,20:15:55
R00032852,O00015080,P001228,U006549,3.00,Decent product for the price.,03-03-2025,18:07:03
R00007872,O00003596,P000297,U002811,3.00,Decent product for the price.,29-01-2024,21:55:59
R00011254,O00005180,P001305,U008151,5.00,Decent product for the price.,10-09-2025,23:42:32
R00022598,O00010435,P001695,U009746,2.00,Value for money.,30-12-2024,02:45:30
R00002937,O00001344,P000046,U004123,5.00,Fast shipping and good packaging.,01-03-2025,08:51:02
R00008933,O00004088,P000337,U003923,5.00,Customer service was helpful.,12-10-2025,05:06:19
R00006663,O00003019,P001773,U001997,5.00,Highly recommend this brand.,26-03-2024,10:48:46
R00016171,O00007476,P001735,U004887,5.00,Customer service was helpful.,25-08-2024,12:58:59
R00037930,O00017401,P001953,U007578,2.00,Highly recommend this brand.,28-05-2024,18:32:58
R00030428,O00013977,P001173,U001795,5.00,"Excellent product, will buy again.",16-01-2024,15:26:57
R00015204,O00007004,P000075,U005916,1.00,Decent product for the price.,01-09-2024,10:51:21
R00003612,O00001635,P000206,U004451,5.00,Highly recommend this brand.,23-04-2025,23:18:46
R00010562,O00004861,P001250,U006964,3.00,Highly recommend this brand.,02-09-2025,00:17:41
R00034360,O00015776,P001039,U006873,5.00,"Excellent product, will buy again.",01-08-2025,03:41:50
R00040794,O00018701,P000032,U009209,5.00,"Not as expected, quality is poor.",09-11-2025,21:26:32
R00023638,O00010900,P001035,U007580,4.00,Works perfectly!,30-03-2025,18:06:14
R00012262,O00005637,P001798,U000090,5.00,Value for money.,24-10-2025,02:59:36
R00031867,O00014633,P000293,U002937,4.00,Item arrived damaged.,25-07-2024,07:10:09
R00027158,O00012487,P001579,U000553,5.00,Value for money.,05-04-2025,03:28:11
R00043408,O00019953,P001743,U002289,5.00,Item arrived damaged.,05-10-2025,21:11:58
R00041706,O00019134,P000122,U007327,3.00,Item arrived damaged.,04-05-2024,07:03:39
R00019370,O00008958,P001878,U003887,3.00,Fast shipping and good packaging.,19-07-2025,10:05:14
R00032728,O00015023,P000404,U002673,4.00,"Not as expected, quality is poor.",22-01-2025,13:30:58
R00028746,O00013223,P001550,U006330,4.00,"Excellent product, will buy again.",29-03-2024,02:11:49
R00000916,O00000411,P000403,U004928,3.00,Value for money.,23-08-2025,19:13:59
R00021969,O00010144,P000710,U002219,5.00,Customer service was helpful.,30-09-2025,12:56:54
R00040896,O00018751,P001861,U008148,5.00,Customer service was helpful.,13-07-2024,18:45:02
R00005834,O00002646,P001122,U003829,5.00,Fast shipping and good packaging.,19-02-2025,07:47:01
R00023257,O00010731,P001842,U003633,5.00,Value for money.,20-11-2024,16:53:24
R00035272,O00016198,P000539,U002459,2.00,"Not as expected, quality is poor.",11-10-2025,17:10:04
R00032399,O00014881,P001694,U005059,2.00,"Excellent product, will buy again.",20-07-2025,19:22:45
R00004313,O00001972,P000008,U000063,2.00,Fast shipping and good packaging.,07-01-2025,02:54:37
R00027841,O00012806,P001135,U006503,1.00,Color was different from images.,05-12-2024,14:16:11
R00010944,O00005035,P001152,U005150,4.00,Highly recommend this brand.,14-09-2024,22:03:58
R00006773,O00003068,P001590,U002157,3.00,Item arrived damaged.,08-02-2025,18:14:02
R00022804,O00010531,P000591,U009026,4.00,"Excellent product, will buy again.",17-10-2025,02:49:55
R00021258,O00009823,P001727,U004613,5.00,"Excellent product, will buy again.",23-09-2025,02:34:06
R00043080,O00019808,P001592,U009948,5.00,Customer service was helpful.,01-06-2024,11:19:39
R00005540,O00002525,P001442,U005551,2.00,Value for money.,28-02-2025,13:26:44
R00022891,O00010566,P000040,U006803,4.00,Works perfectly!,15-10-2025,17:29:48
R00005218,O00002373,P001244,U009241,3.00,Item arrived damaged.,27-04-2024,11:26:11
R00014146,O00006512,P000028,U007558,3.00,Value for money.,21-06-2025,03:22:35
R00037355,O00017146,P000592,U006149,4.00,Highly recommend this brand.,30-09-2024,02:04:02
R00035600,O00016346,P001273,U008365,4.00,"Excellent product, will buy again.",21-08-2025,15:10:09
R00012679,O00005821,P000737,U008737,3.00,Customer service was helpful.,14-09-2025,18:01:50
R00031623,O00014519,P001208,U002584,2.00,Decent product for the price.,06-09-2024,23:57:29
R00020430,O00009441,P001862,U007332,4.00,Fast shipping and good packaging.,03-09-2024,20:56:46
R00043028,O00019787,P000432,U008212,3.00,"Not as expected, quality is poor.",10-04-2024,04:03:41
R00037570,O00017244,P001773,U000843,4.00,Decent product for the price.,27-08-2025,16:24:51
R00035248,O00016190,P001571,U002538,3.00,"Not as expected, quality is poor.",04-07-2025,00:27:20
R00020235,O00009350,P000699,U002004,5.00,Decent product for the price.,22-05-2024,16:14:49
R00041168,O00018883,P001434,U007346,3.00,"Excellent product, will buy again.",20-05-2024,22:20:03
R00022044,O00010174,P001485,U008261,4.00,Fast shipping and good packaging.,21-05-2025,17:10:41
R00026030,O00011994,P000240,U004569,4.00,Item arrived damaged.,02-03-2024,15:37:03
R00034400,O00015796,P000837,U000192,5.00,Fast shipping and good packaging.,14-09-2025,06:30:48
R00037701,O00017301,P001079,U001309,1.00,"Excellent product, will buy again.",18-08-2025,17:22:17
R00026265,O00012099,P001187,U006132,2.00,Highly recommend this brand.,29-01-2024,08:08:08
R00017199,O00007944,P000637,U008781,5.00,"Not as expected, quality is poor.",09-09-2025,19:14:45
R00016915,O00007812,P001646,U008994,2.00,Item arrived damaged.,15-04-2025,20:59:16
R00024029,O00011085,P001162,U003671,3.00,Decent product for the price.,14-07-2025,20:26:54
R00033439,O00015356,P000845,U003149,3.00,Decent product for the price.,26-04-2024,18:58:22
R00026510,O00012216,P000839,U006517,4.00,Fast shipping and good packaging.,18-03-2025,14:26:18
R00022495,O00010385,P000637,U005897,2.00,"Excellent product, will buy again.",22-03-2024,03:47:30
R00017186,O00007936,P000144,U005105,4.00,Works perfectly!,10-01-2024,23:18:10
R00029795,O00013697,P001269,U006284,2.00,Item arrived damaged.,16-07-2025,23:01:20
R00039295,O00018022,P001549,U002248,5.00,Works perfectly!,30-01-2024,11:42:55
R00002459,O00001133,P000063,U002645,4.00,"Excellent product, will buy again.",14-07-2024,14:31:44
R00020671,O00009557,P000885,U002722,4.00,Decent product for the price.,24-07-2024,10:01:40
R00006201,O00002803,P000990,U005338,3.00,Value for money.,18-11-2024,23:38:06
R00028315,O00013022,P001092,U009487,2.00,Highly recommend this brand.,15-10-2024,06:40:31
R00018009,O00008328,P000212,U008809,3.00,Works perfectly!,25-10-2024,04:03:01
R00034552,O00015860,P001966,U000569,5.00,Customer service was helpful.,30-04-2025,05:01:21
R00035832,O00016459,P001373,U000027,4.00,Decent product for the price.,06-02-2024,17:08:24
R00021037,O00009717,P001553,U009466,3.00,Color was different from images.,02-08-2024,22:51:19
R00026757,O00012314,P001674,U002635,3.00,Decent product for the price.,10-06-2025,15:58:13
R00016945,O00007825,P001906,U006006,4.00,Works perfectly!,18-01-2025,08:24:17
R00004390,O00002006,P001276,U003062,5.00,Decent product for the price.,04-08-2025,05:38:53
R00001544,O00000696,P000457,U007447,4.00,"Not as expected, quality is poor.",05-08-2024,03:07:40
R00037352,O00017144,P001932,U005600,5.00,Customer service was helpful.,13-10-2025,10:31:33
R00002769,O00001272,P001501,U000232,5.00,Highly recommend this brand.,31-05-2025,05:44:54
R00017752,O00008200,P001706,U003167,5.00,Item arrived damaged.,25-10-2025,18:31:59
R00019876,O00009194,P001031,U006602,4.00,Decent product for the price.,25-09-2025,19:25:44
R00027176,O00012495,P001852,U009646,3.00,Decent product for the price.,23-02-2024,05:08:35
R00037684,O00017295,P000819,U003817,3.00,Item arrived damaged.,17-01-2025,11:18:28
R00022662,O00010465,P001171,U003967,3.00,Color was different from images.,23-01-2024,06:30:53
R00040895,O00018751,P000800,U008148,3.00,Highly recommend this brand.,15-07-2025,13:54:32
R00009327,O00004283,P000618,U008775,4.00,Item arrived damaged.,08-05-2025,15:08:24
R00002578,O00001186,P000048,U008123,5.00,Decent product for the price.,24-09-2025,16:37:40
R00039738,O00018224,P000282,U004222,3.00,Value for money.,04-01-2024,20:25:53
R00030907,O00014195,P000738,U004646,4.00,Value for money.,01-10-2025,22:55:59
R00017071,O00007884,P001274,U006408,3.00,Fast shipping and good packaging.,13-05-2025,12:08:38
R00024645,O00011373,P000403,U007947,5.00,Value for money.,16-04-2024,06:06:08
R00023878,O00011022,P000639,U003720,4.00,Decent product for the price.,27-01-2024,19:54:08
R00023289,O00010743,P000244,U002383,5.00,Color was different from images.,29-08-2025,11:01:29
R00020146,O00009308,P001677,U002286,5.00,Item arrived damaged.,10-10-2025,18:58:06
R00005876,O00002665,P000836,U005059,3.00,Value for money.,21-09-2024,11:54:57
